Potomac,Upala w/ nibs,647,2011,70%,U.S.A.,3.5,Matina,Costa Rica
Potomac,"Upala, Batch 18",654,2011,70%,U.S.A.,3,Matina,Costa Rica
Potomac,"San Martin, Amazonian Highlands",789,2011,70%,U.S.A.,2.75, ,Peru
Potomac,Bahia,789,2011,70%,U.S.A.,3.5, ,Brazil
Potomac,"Upala, Batch 12",607,2010,82%,U.S.A.,3.75,Matina,Costa Rica
Pralus,Peru,1446,2015,75%,France,3.25, ,Peru
Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75%,France,3.25,Criollo (Porcelana),Venezuela
Pralus,Chuao,486,2010,75%,France,3.5,Trinitario,Venezuela
Pralus,Cuyagua,451,2009,75%,France,2, ,Venezuela
Pralus,Papouasie,199,2008,75%,France,3,Trinitario,Papua New Guinea
Pralus,"Sambirano Valley, Le 100%",202,2008,100%,France,3,Criollo,Madagascar
Pralus,Dominican Republic-Organic,280,2008,75%,France,2, ,Dominican Republic
Pralus,"Monte Alegre, Diego Badero",280,2008,75%,France,3.5, ,Brazil
Pralus,Claudio Corallo w/ nibs,162,2007,75%,France,4,Forastero,Sao Tome
Pralus,"Monte Alegre (Itacare), Brazil",105,2006,75%,France,3,Forastero,Brazil
Pralus,Tanzania,105,2006,75%,France,3.5,Criollo,Tanzania
Pralus,Sao Tome & Principe,5,2006,75%,France,3.5,Forastero,Sao Tome & Principe
Pralus,Trinidad,5,2006,75%,France,3.5,Trinitario,Trinidad
Pralus,"Madagascar, Nosy Be Isle.",5,2006,75%,France,3.75,Criollo,Madagascar
Pralus,"Java, Indonesie",32,2006,75%,France,3.5,Criollo,Indonesia
Pralus,"Barlovento, Venezuela",32,2006,75%,France,3.5,Trinitario,Venezuela
Pralus,Jamaique,32,2006,75%,France,4,Trinitario,Jamaica
Pralus,Equateur,40,2006,75%,France,3,Trinitario,Ecuador
Pralus,Vanuatu,40,2006,75%,France,3,Trinitario,Vanuatu
Pralus,Ghana,40,2006,75%,France,3.25,Forastero,Ghana
Pralus,Colombie,40,2006,75%,France,3.5,Trinitario,Colombia
Pralus,Fortissima,93,2006,80%,France,4,"Criollo, Trinitario",Ecuador
Pralus,Cuba,99,2006,75%,France,3,Trinitario,Cuba
Pralus,"Caracas, Venezuela and Ghana",99,2006,75%,France,3,"Trinitario, Forastero","Venezuela, Ghana"
Pralus,"Djakarta, Java and Ghana",99,2006,75%,France,3.5,"Criollo, Forastero","Indonesia, Ghana"
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77%,U.K.,3.5, ,Ecuador
Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,70%,U.K.,3.5,Trinitario,Grenada
Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74%,U.K.,3.5,Criollo,Madagascar
Pump Street Bakery,Honduras,1688,2015,80%,U.K.,2.75, ,Honduras
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,75%,U.K.,2.75,Trinitario,Venezuela
Pump Street Bakery,Guantupi River,1223,2014,75%,U.K.,3,Forastero (Nacional),Ecuador
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,72%,U.K.,3.25,Trinitario,Madagascar
Pump Street Bakery,Guantupi River,1227,2014,85%,U.K.,2.75,Forastero (Nacional),Ecuador
Pura Delizia,Venezuela,931,2012,73%,Italy,2.75, ,Venezuela
Q Chocolate,Brazil,1057,2013,75%,Brazil,3.25, ,Brazil
Q Chocolate,Brazil,1057,2013,85%,Brazil,3.5, ,Brazil
Q Chocolate,Brazil,1069,2013,55%,Brazil,2.75, ,Brazil
Q Chocolate,Brazil,1069,2013,80%,Brazil,3.25, ,Brazil
Q Chocolate,Brazil,935,2012,60%,Brazil,3, ,Brazil
Q Chocolate,Brazil,935,2012,65%,Brazil,3.25, ,Brazil
Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,70%,Mexico,2.75,Criollo,Mexico
Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,74%,Mexico,3,Trinitario,Mexico
Raaka,Amazon Basin Blend,1788,2016,70%,U.S.A.,3, ,"Peru(SMartin,Pangoa,nacional)"
Raaka,Virunga,1708,2015,75%,U.S.A.,2.75,Forastero,Congo
Raaka,Madagascar,959,2012,75%,U.S.A.,3.25,Trinitario,Madagascar
Raaka,La Red,785,2011,85%,U.S.A.,3.5, ,Dominican Republic
Rain Republic,Suchitepequez E.,470,2010,70%,Guatemala,2.75, ,Guatemala
Rancho San Jacinto,Ecuador,565,2010,75%,Eucador,3,"Forastero(Arriba, CCN)",Ecuador
Ranger,"San Martin, Batch 2",1558,2015,70%,U.S.A.,2.5, ,Peru
Ranger,"Chulucanas, Batch 1",1562,2015,80%,U.S.A.,3.25, ,Peru
Ranger,"Tumbes, Batch 2",1562,2015,73%,U.S.A.,3.5,Criollo,Peru
Raoul Boulanger,Piura,1872,2016,75%,France,3.25,Criollo,Peru
Raw Cocoa,Raw,867,2012,70%,Poland,2.5,Criollo, 
Republica del Cacao (aka Confecta),Esmeraldas,494,2010,75%,Ecuador,3.25, ,Ecuador
Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,75%,Ecuador,2.5,Forastero (Arriba),Ecuador
Republica del Cacao (aka Confecta),Manabi,147,2007,75%,Ecuador,3,Forastero (Arriba),Ecuador
Republica del Cacao (aka Confecta),El Oro,147,2007,67%,Ecuador,3.5,Forastero (Arriba),Ecuador
Republica del Cacao (aka Confecta),Los Rios,170,2007,75%,Ecuador,3.75,Forastero (Arriba),Ecuador
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75%,U.S.A.,3.75, ,Ecuador
Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,85%,U.S.A.,3.5, ,Ecuador
Ritual,"Mid Mountain, 2014",1466,2015,70%,U.S.A.,3.5,Blend, 
Ritual,"Toledo District, Maya",1089,2013,75%,U.S.A.,3.75,Trinitario,Belize
Ritual,"Maranon, Cajamarca",1181,2013,75%,U.S.A.,3,Forastero (Nacional),Peru
Ritual,Sambirano,891,2012,75%,U.S.A.,4,Trinitario,Madagascar
Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,75%,U.S.A.,3.25,Nacional (Arriba),Ecuador
Ritual,Gran Couva,979,2012,75%,U.S.A.,3.5,Trinitario,Trinidad
Ritual,Costa Rica,745,2011,75%,U.S.A.,3.5, ,Costa Rica
Roasting Masters,"La Dorado, light roast",1844,2016,70%,South Korea,3.25, ,Costa Rica
Roasting Masters,"Tapanti, light roast",1844,2016,70%,South Korea,3.25, ,Costa Rica
Roasting Masters,Maleku,1844,2016,70%,South Korea,3.25, ,Costa Rica
Robert (aka Chocolaterie Robert),Madagascar,1061,2013,75%,Madagascar,3.25,Trinitario,Madagascar
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,68%,Madagascar,3.25,Trinitario,Madagascar
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,66%,U.K.,3.5,Trinitario,Grenada
Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,75%,U.S.A.,3.75, ,Honduras
Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,70%,U.S.A.,3.75, ,Venezuela
Rogue,"Tranquilidad, Batch 1",1566,2015,75%,U.S.A.,3.25, ,Bolivia
Rogue,Porcelana,1209,2014,80%,U.S.A.,3.75,Criollo,Venezuela
Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,70%,U.S.A.,3.5,Trinitario,Madagascar
Rogue,"Hispaniola, 2013",1081,2013,70%,U.S.A.,3.5, ,Dominican Republic
Rogue,"Silvestre, Batch 7, 2013",1081,2013,75%,U.S.A.,4, ,Bolivia
Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,75%,U.S.A.,3.75,Trinitario,Jamaica
Rogue,"Camino Verde P., Balao, Guayas",979,2012,75%,U.S.A.,3.75,Nacional (Arriba),Ecuador
Rogue,"Silvestre, Batch 1, 2011",793,2011,75%,U.S.A.,3,Criollo,Bolivia
Rogue,Piura,565,2010,75%,U.S.A.,3.75, ,Peru
Rogue,Rio Caribe,327,2009,70%,U.S.A.,3.5,Trinitario,Venezuela
Rogue,"Hispaniola, 2008",213,2008,70%,U.S.A.,2.75, ,Dominican Republic
Rogue,Jamaica,213,2008,70%,U.S.A.,2.75,Trinitario,Jamaica
Rogue,"Sambirano, 2008",213,2008,70%,U.S.A.,2.75,Trinitario,Madagascar
Rogue,Trinidad,213,2008,70%,U.S.A.,3,Trinitario,Trinidad
Rozsavolgyi,Sur del Lago,809,2012,84%,Hungary,2.5, ,Venezuela
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76%,Hungary,2.25,Trinitario,Venezuela
Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,72%,Hungary,2.5,Trinitario,Madagascar
Rozsavolgyi,Carenero Superior,713,2011,73%,Hungary,3.5,Criollo,Venezuela
Rozsavolgyi,Porcelana,717,2011,71%,Hungary,2.5, ,Venezuela
Rozsavolgyi,"Aragua, Trincheras",717,2011,70%,Hungary,3.5, ,Venezuela
Rozsavolgyi,Principe,765,2011,77%,Hungary,2.75,Forastero,Principe
S.A.I.D.,Malgascio,607,2010,64%,Italy,3.5,Trinitario,Madagascar
S.A.I.D.,100 percent,615,2010,100%,Italy,1.5, , 
S.A.I.D.,Samana,615,2010,70%,Italy,3, ,Dominican Republic
S.A.I.D.,Arawak,615,2010,72%,Italy,3.5, ,Carribean
S.A.I.D.,Latino,615,2010,72%,Italy,3.5, , 
Sacred,Midnight,813,2012,83%,U.S.A.,2.75, ,Central and S. America
Sacred,Twilight,813,2012,69%,U.S.A.,3.25, ,Central and S. America
Salgado,Bahia Superior,288,2008,70%,Argentina,3.5,Forastero,Brazil
Salgado,Esmeraldas,288,2008,70%,Argentina,3.5,Forastero (Nacional),Ecuador
Salgado,Carenero Superior,288,2008,70%,Argentina,3.5,Trinitario,Venezuela
Salgado,Rio Arriba,292,2008,70%,Argentina,3.5,Forastero (Arriba) ASSS,Ecuador
Santander (Compania Nacional),Colombian 2008,404,2009,75%,Colombia,2.75,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian w/ nibs,414,2009,70%,Colombia,3,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian Semi Dark,32,2006,53%,Colombia,2,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian,32,2006,65%,Colombia,3,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian Dark,32,2006,70%,Colombia,4,Forastero (Nacional),Colombia
Santome,Sao Tome,761,2011,70%,France,2.75,Forastero,Sao Tome
Scharffen Berger,San Juan de Cheni,959,2012,78%,U.S.A.,4, ,Peru
Scharffen Berger,Markham Valley,781,2011,68%,U.S.A.,3.75, ,Papua New Guinea
Scharffen Berger,Camahogne,464,2010,68%,U.S.A.,3.5,Trinitario,Grenada
Scharffen Berger,Amina,464,2010,65%,U.S.A.,3.75,"Trinitario, Criollo",Madagascar
Scharffen Berger,Tome Acu,336,2009,68%,U.S.A.,3.75, ,Brazil
Scharffen Berger,Asante,336,2009,65%,U.S.A.,4,Forastero,Ghana
Scharffen Berger,Ben Tre,445,2009,72%,U.S.A.,3.75,Trinitario,Vietnam
Scharffen Berger,Finisterra,227,2008,72%,U.S.A.,3,Blend,"Ven., Trinidad, Mad."
Scharffen Berger,Las Islas,117,2007,72%,U.S.A.,3,Blend,Carribean(DR/Jam/Tri)
Scharffen Berger,Nibby,135,2007,62%,U.S.A.,3, , 
Scharffen Berger,Cuyagua,135,2007,75%,U.S.A.,3.75, ,Venezuela
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75%,U.S.A.,3,Blend,Carribean
Scharffen Berger,Extra Dark,15,2006,82%,U.S.A.,2, , 
Scharffen Berger,Bittersweet,15,2006,70%,U.S.A.,3.5,Blend, 
Scharffen Berger,Kumasi Sambirano,40,2006,68%,U.S.A.,2,Blend,Ghana & Madagascar
Scharffen Berger,Jamaica a l'ancienne,56,2006,70%,U.S.A.,2,Trinitario,Jamaica
Scharffen Berger,Semisweet,56,2006,62%,U.S.A.,3,Blend, 
Seaforth,Dominican Republic,1658,2015,70%,U.K.,2.75, ,Domincan Republic
Seaforth,Grenada,1658,2015,70%,U.K.,2.75, ,Grenada
Shark Mountain,Jamaica,1450,2015,72%,U.S.A.,3.25,Trinitario,Jamaica
Shark Mountain,Papua New Guinea,1450,2015,73%,U.S.A.,3.5,Forastero,Papua New Guinea
Shark Mountain,Cuyagua,1466,2015,77%,U.S.A.,2.75,Criollo,Venezuela
Shark Mountain,ROIG,1466,2015,74%,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic
Shark Mountain,Ecuador,1335,2014,75%,U.S.A.,3,Trinitario,Ecuador
Shark Mountain,"Belize, 2013",1335,2014,72%,U.S.A.,3.25,"Criollo, Trinitario",Belize
Shark's,Hilo,713,2011,73%,U.S.A.,2, ,Hawaii
Shark's,"Hilo, w/ added cocoa butter",721,2011,73%,U.S.A.,2.5, ,Hawaii
Shattel,Tingo Maria,1884,2016,70%,Peru,3.25, ,Peru
Shattell,Porcelana,757,2011,75%,Peru,3.5,Criollo,Peru
Sibu,Oro,1586,2015,82%,Costa Rica,3.25, ,Costa Rica
Sibu,Oscuro,1586,2015,70%,Costa Rica,3.5, ,Costa Rica
Sibu Sura,Peru,911,2012,70%,U.S.A.,2.5, ,Peru
Silvio Bessone,Maya Belize,717,2011,67%,Italy,3,Criollo,Belize
Silvio Bessone,"Trintade, Sao Tome",725,2011,65%,Italy,3.25,Forastero,Sao Tome
Silvio Bessone,"Bahia, Scavina",729,2011,60%,Italy,3.25,Trinitario,Brazil
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68%,Italy,3,"Criollo, Trinitario",Colombia
Sirene,Wild Bolivia,1788,2016,73%,Canada,3.5, ,Bolivia
Sirene,Kokoa Kamili Coop,1856,2016,73%,Canada,3.5, ,Tanzania
Sirene,"Esmeraldas, Salazar Farm",1860,2016,73%,Canada,3.75, ,Ecuador
Sirene,"Somia Plantation, 2012",1502,2015,100%,Canada,3,Trinitario,Madagascar
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100%,Canada,3, ,Ecuador
Sirene,Lachua w/ cane sugar,1614,2015,73%,Canada,3, ,Guatemala
Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73%,Canada,3.25, ,Guatemala
Sirene,Pisa,1650,2015,73%,Canada,3.25, ,Haiti
Sirene,"Somia Plantation, 2012",1339,2014,67%,Canada,3.75,Trinitario,Madagascar
Sirene,"Somia Plantation, 2012",1339,2014,73%,Canada,3.75,Trinitario,Madagascar
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73%,Canada,3.75, ,Ecuador
Sjolinds,Ghana,1454,2015,70%,U.S.A.,2.75,Forastero,Ghana
Sjolinds,Nicaragua,1462,2015,72%,U.S.A.,3, ,Nicaragua
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70%,Australia,3.5, ,Dominican Republic
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70%,Australia,3.75,Criollo,Venezuela
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70%,Australia,4,Criollo,Ecuador
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70%,Australia,3.75, ,Belize
"Smooth Chocolator, The",Tien Giang,1864,2016,70%,Australia,3,Trinitario,Vietnam
"Smooth Chocolator, The",Australia,1864,2016,67%,Australia,3.75, ,Australia
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70%,Australia,3.25, ,Guatemala
"Smooth Chocolator, The",Akesson's Estate,1618,2015,65%,Australia,3.25,Trinitario,Madagascar
"Smooth Chocolator, The",Akesson's Estate,1622,2015,70%,Australia,3.5,Trinitario,Madagascar
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67%,Australia,3.75, ,Tanzania
"Smooth Chocolator, The",San Juan Estate,1622,2015,70%,Australia,3.75,Trinitario,Trinidad
"Smooth Chocolator, The",Camino Verde,1622,2015,72%,Australia,4, ,Ecuador
"Smooth Chocolator, The",Bolivia,1626,2015,72%,Australia,2.75, ,Bolivia
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65%,Australia,3.5, ,Papua New Guinea
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67%,Australia,3,Forastero (Nacional),Peru
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70%,Australia,3.75,Trinitario,Venezuela
Snake & Butterfly,Ghana,693,2011,67%,U.S.A.,1.5,Forastero,Ghana
Snake & Butterfly,Madagascar,502,2010,68%,U.S.A.,3,Trinitario,Madagascar
Snake & Butterfly,Ecuador,502,2010,68%,U.S.A.,3.25, ,Ecuador
Sol Cacao,"Ecuador, Batch 1",1812,2016,70%,U.S.A.,3.5, ,Ecuador
Sol Cacao,Madagascar,1518,2015,72%,U.S.A.,3,Trinitario,Madagascar
Solkiki,"Maranon, Fortunato No. 4",1840,2016,68%,U.K.,2.75,Forastero (Nacional),Peru
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85%,U.K.,2.75, ,Domincan Republic
Solomons Gold,Solomon Island,1792,2016,70%,New Zealand,3.25, ,Solomon Islands
Solomons Gold,Solomon Island w/ nibs,1796,2016,75%,New Zealand,3.25, ,Solomon Islands
Solstice,Bundibugyo,1335,2014,70%,U.S.A.,3,"Forastero, Trinitario",Uganda
Solstice,Sambirano,1157,2013,70%,U.S.A.,3,Trinitario,Madagascar
Solstice,Amazonas,1157,2013,70%,U.S.A.,3, ,Venezuela
Solstice,Bolivia,1161,2013,70%,U.S.A.,3.25, ,Bolivia
Solstice,San Martin,1161,2013,70%,U.S.A.,3.25, ,Peru
Solstice,Wasatch,1161,2013,70%,U.S.A.,3.5,Blend, 
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62%,Canada,3.5, ,Domincan Republic
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70%,Canada,3.5,Trinitario,Madagascar
Soma,"Bahia Black, batch bra50722.1",1828,2016,70%,Canada,3.5,Forastero (Parazinho),Brazil
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75%,Canada,3.75, ,"Ven.,Ecu.,Peru,Nic."
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70%,Canada,3.75,Trinitario,Nicaragua
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70%,Canada,4,Trinitario,Vietnam
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70%,Canada,3.25, ,Ecuador
Soma,CSB Chama,1594,2015,70%,Canada,3.5,Criollo,Venezuela
Soma,Porcelana,1594,2015,75%,Canada,4, ,Venezuela
Soma,"La Tronca, Matagalpa",1227,2014,70%,Canada,3.5, ,Nicaragua
Soma,Maranon Canyon,1259,2014,70%,Canada,3.75,Forastero (Nacional),Peru
Soma,La Dalia,1307,2014,70%,Canada,3.25,Trinitario,Nicaragua
Soma,"Camino Verde P., Balao, Guayas",1307,2014,80%,Canada,3.5,Forastero (Nacional),Ecuador
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70%,Canada,3.75,Forastero (Amelonado),Vanuatu
Soma,Little Big Man,1339,2014,70%,Canada,3.25,Blend,Madagascar & Ecuador
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77%,Canada,3.75,Trinitario,Dominican Republic
Soma,Java,1030,2013,70%,Canada,3.25,Criollo,Indonesia
Soma,"Apurimac, El Quinacho Co-op",1073,2013,70%,Canada,2.75,Criollo,Peru
Soma,"Sangre Grande P., Trinidad",1073,2013,70%,Canada,3.75,Trinitario,Trinidad
Soma,Chef's Blend,1077,2013,70%,Canada,3.25, , 
Soma,Patanemo,1077,2013,70%,Canada,3.75,Criollo,Venezuela
Soma,Crazy 88,1077,2013,88%,Canada,4, ,"Guat., D.R., Peru, Mad., PNG"
Soma,"Maracaibo, El Vigia",1077,2013,70%,Canada,4,Criollo,Venezuela
Soma,Equator,1081,2013,67%,Canada,4, ,"Peru, Dom. Rep"
Soma,Orinoco,1173,2013,70%,Canada,3.25,Forastero,Venezuela
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70%,Canada,4,Trinitario,Jamaica
Soma,Noula Coop,817,2012,70%,Canada,3.25, ,Haiti
Soma,O'ahu,833,2012,70%,Canada,3.75, ,Hawaii
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70%,Canada,4,Blend,"Dom. Rep., Madagascar"
Soma,"Dancing in Your Head, 5 bean blend",867,2012,70%,Canada,4,Blend,"Gre., PNG, Haw., Haiti, Mad"
Soma,Cahabon Region,951,2012,70%,Canada,3.5,Trinitario,Guatemala
Soma,Carenero Superior,951,2012,70%,Canada,3.75,Trinitario,Venezuela
Soma,Eastern Promises,967,2012,70%,Canada,3.5,Blend,"Mad., Java, PNG"
Soma,Papua New Guinea,983,2012,85%,Canada,3.5,Trinitario,Papua New Guinea
Soma,"Grenada, Black Science",676,2011,70%,Canada,2.75,Trinitario,Grenada
Soma,"Alto Beni, Wild Bolivian",676,2011,70%,Canada,3.5,Nacional,Bolivia
Soma,Peruvian,676,2011,64%,Canada,4, ,Peru
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70%,Canada,4,,"Ven, Bolivia, D.R."
Soma,"Elvesia P., Black Science",682,2011,70%,Canada,3.75,Forastero,Dominican Republic
Soma,Chuao,688,2011,70%,Canada,3.5,Criollo,Venezuela
Soma,Black Science Blend 1,607,2010,70%,Canada,3.75,"Trinitario, Nacional","DR, Ecuador, Peru"
Soma,Hispaniola,377,2009,70%,Canada,3,Forastero,Dominican Republic
Soma,Africa,377,2009,70%,Canada,3.5,Forastero,Ghana
Soma,Conacado,387,2009,70%,Canada,3,Trinitario,Dominican Republic
Soma,Papua New Guinea,387,2009,70%,Canada,3.5,Trinitario,Papua New Guinea
Soma,Madagascar,387,2009,70%,Canada,3.75,Criollo,Madagascar
Soma,Ocumare,387,2009,70%,Canada,3.75,Criollo,Venezuela
Somerville,Nicaragua,1367,2014,70%,U.S.A.,3.25, ,Nicaragua
Somerville,"Hawaiian, Big Island",1395,2014,70%,U.S.A.,3.5, ,Hawaii
Soul,Dominican Republic,1932,2017,70%,Canada,3.25, ,Dominican Republic
Soul,Madagascar,1936,2017,70%,Canada,3.5, ,Madagascar
Soul,Venezuela,1936,2017,75%,Canada,3.5, ,Venezuela
Soul,Ecuador,1936,2017,75%,Canada,3.25, ,Ecuador
Soul,Papua New Guinea,1936,2017,77%,Canada,3.25, ,Papua New Guinea
Soul,Tanzania,1940,2017,80%,Canada,3.5, ,Tanzania
Spagnvola,AgroCriso Plantation,793,2012,70%,U.S.A.,3, ,Dominican Republic
Spagnvola,AgroCriso Plantation,793,2012,80%,U.S.A.,3, ,Dominican Republic
Spagnvola,AgroCriso Plantation,793,2012,75%,U.S.A.,3.25, ,Dominican Republic
Spencer,Dominican Republic,1932,2017,70%,U.S.A.,3.75, ,Dominican Republic
Spencer,Ecuador,1932,2017,70%,U.S.A.,3.5, ,Ecuador
Spencer,Peru,1932,2017,70%,U.S.A.,2.75, ,Peru
Spencer,"Dominican Republic, lot D82R",1792,2016,70%,Australia,3.5, ,Domincan Republic
Spencer,"Ecuador, lot E432314L",1792,2016,70%,Australia,3.75, ,Ecuador
Spencer,"Madagascar, lot M0403R",1792,2016,70%,Australia,3.75, ,Madagascar
Spencer,Malekula Island,1434,2014,72%,Australia,2.75,Trinitario,Vanuatu
Sprungli (Felchlin),Alto Beni,1057,2013,70%,Switzerland,3,Criollo,Bolivia
SRSLY,Dominican Republic,1113,2013,70%,U.S.A.,3, ,Dominican Republic
SRSLY,Dominican Republic,1121,2013,84%,U.S.A.,2.25, ,Dominican Republic
Starchild,"Bolivar, Arriba",1634,2015,70%,U.S.A.,3,Forastero (Nacional),Ecuador
Starchild,Hispaniola,1692,2015,70%,U.S.A.,3, ,Domincan Republic
Starchild,Cacao Verapaz,1692,2015,70%,U.S.A.,3, ,Guatemala
Starchild,Rio Tuma,1692,2015,70%,U.S.A.,3,Trinitario (Amelonado),Nicaragua
Starchild,Sambirano Valley,1696,2015,70%,U.S.A.,3,Trinitario,Madagascar
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68%,Switzerland,2.75,Trinitario,Brazil
Stella (aka Bernrain),India,729,2011,72%,Switzerland,3.25, ,India
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84%,U.S.A.,3.5, ,Ecuador
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70%,U.S.A.,3.5, ,Ecuador
StRita Supreme,"Samar, East Visayas region",939,2012,65%,U.S.A.,2.5, ,Philippines
StRita Supreme,"Samar, East Visayas region",943,2012,70%,U.S.A.,2.5, ,Philippines
StRita Supreme,"Samar, East Visayas region",943,2012,75%,U.S.A.,2.75, ,Philippines
Sublime Origins,Sambirano,1157,2013,67%,U.S.A.,2.75,Trinitario,Madagascar
Sublime Origins,Moho Valley,1157,2013,78%,U.S.A.,3.25,Trinitario,Belize
Summerbird,Peru,1800,2016,61%,Denmark,2.5,"Criollo, Trinitario",Peru
Summerbird,Peru,1800,2016,71%,Denmark,3,"Criollo, Trinitario",Peru
Suruca Chocolate,Venezuela,1796,2016,70%,Venezuela,2.75, ,Venezuela
Suruca Chocolate,Venezuela,1796,2016,60%,Venezuela,3, ,Venezuela
Svenska Kakaobolaget,Sri Lanka,1618,2015,70%,Sweden,2.75,"Criollo, Trinitario",Sri Lanka
Szanto Tibor,Nacional,1668,2015,70%,Hungary,3.25, ,Ecuador
Szanto Tibor,Baracoa,1704,2015,88%,Hungary,3.25,Trinitario,Cuba
Szanto Tibor,Ambolikapiky,1704,2015,70%,Hungary,3.25,Trinitario,Madagascar
Szanto Tibor,"Winak, Sumaco",1704,2015,70%,Hungary,3.75,Forastero (Nacional),Ecuador
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70%,Hungary,3.25,Trinitario,Vietnam
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70%,Hungary,3.5,Forastero (Parazinho),Brazil
Szanto Tibor,Porcelana,1263,2014,70%,Hungary,3.5,Criollo,Venezuela
Szanto Tibor,Baracoa,1263,2014,70%,Hungary,3.75,Trinitario,Cuba
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70%,Hungary,3.5,Criollo,Madagascar
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70%,Hungary,3.5,Criollo,Madagascar
Szanto Tibor,Cacao Blanco,1193,2013,70%,Hungary,3.25, ,Nicaragua
Szanto Tibor,Santo Domingo,939,2012,70%,Hungary,3.25, ,Dominican Republic
Szanto Tibor,Millot Plantation,939,2012,70%,Hungary,3.25, ,Madagascar
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70%,Hungary,3.75, ,Peru
Szanto Tibor,Crudo,761,2011,70%,Hungary,3, ,Venezuela
Tabal,Costa Rica,1101,2013,70%,U.S.A.,2.75, ,Costa Rica
Tabal,Dominican Republic,1101,2013,70%,U.S.A.,2.75, ,Dominican Republic
Tabal,"Chiapas, Lacandon Jungle",1105,2013,70%,U.S.A.,2.5, ,Mexico
Tabal,Peru,1105,2013,70%,U.S.A.,3, ,Peru
Tablette (aka Vanillabeans),Colombia,1450,2015,70%,Japan,3, ,Colombia
Tablette (aka Vanillabeans),Papua,1450,2015,62%,Japan,3.25, ,Papua New Guinea
Tablette (aka Vanillabeans),Vietnam,1450,2015,60%,Japan,3.25,Trinitario,Vietnam
