Заколдованная деревня,No data;
Заколдованная королева,No data;
Заколдованная королевна,No data;
Заколдованная принцесса,2009;
Заколдованная чашка,No data;
Заколдованный дворец,2013;
Заколдованный замок,1993;
Заколдованный лес,No data;
Заколдованный сон,No data;
Заколдованный холм,1970;
Законные и незаконные дети,No data;
Залаты ключык, або Прыгоды Бураціны,1971;
Замечательная ракета,1990;
Замечательные сказки,2017;
Замок лгунов,2013;
Замок лгунов,2002;
Замок на шестнадцатом этаже,1989;
Замок Сория-Мория,No data;
Замок Чёрной Королевы,2010;
Замочек для носа,No data;
Замухрышка,1923;
Запахи миндаля,No data;
Записки из-под парты,1990;
Заповедник Серого волка,No data;
Запоздалый вальс осени,No data;
Запретный узел,1988;
Засыпайка в рыбацкой деревне,No data;
Засыпайка в Таллинне,2004;
Затянуза,No data;
Заявка на подвиг: Сказочное повествование,2011;
Заяц и сорока,1988;
Заяц и черепаха,No data;
Заяц Коська и его друзья,2010;
Заяц-обманщик,1964;
Заяц-хваста,2012;
Заячий хвост,No data;
ЗВЕЗДА КОЗОДОЯ,2009;
Звёздные нити,No data;
Звездоглазка,1990;
Звездочет,No data;
Звездочки в траве,2003;
Зверь и скрипка,No data;
Здравствуй, Евгений,1972;
Здравствуй, лошадь!,2008;
Зеленая война,1962;
Зелёная пиала,1958;
Зеленый лунный свет (СИ),No data;
Зелёный поросёнок,1994;
Зелье для похудания,2011;
Земляника под снегом,1968;
Земляника под снегом (с илл.),1968;
Земляника под снегом. Сказки японских островов (с илл.),1968;
Земята си иска своето,1981;
Зеркальное время,1996;
Зибровский водяной. Сказы,2014;
Зилян,No data;
Зима Муми-тролля,2018;
Зимняя девочка,2005;
Зимняя сказка,1993;
Зимняя сказка (сборник),1992;
Зимняя сказка о соснах Достаньтучу и Зацепибородойоблако,2004;
Зимовье зверей (сборник),2016;
Златната чаша,1981;
Златовласка,No data;
Златовласка и другие европейские сказки,2017;
Златокудрая девочка,No data;
Златопряхи,No data;
Зловещая лесопилка,2003;
Злодобрей-ка. Сказка с намёками и подоплёкой,2014;
Злой волшебник,No data;
Злой князь,No data;
Злоумышленник,No data;
Злюка,No data;
Змеиное деревце,No data;
Змеиный зал,2003;
Знаешь, как я тебя люблю?,2006;
Знакомьтесь, Дори!,2017;
Знамение Невидимой Звезды,No data;
Знаменитый утенок Тим,No data;
Зов мельницы,1990;
Зоки и Бада,1994;
Золотая ветка (сборник),No data;
Золотая книга сказок,1986;
Золотая колыбель,1982;
Золотая курочка,No data;
Золотая птица,No data;
Золотая пчелка и белый кролик,No data;
Золотая Роза (сборник),2017;
Золотая сединка,1991;
Золотий ключик, або Пригоди Буратіно,2004;
Золото пахнет мёдом и перцем,2016;
Золотое Деревце и Серебряное Деревце,No data;
Золотое древо,2010;
Золотое кольцо,1975;
Золотое кольцо,No data;
Золотое сечение (сборник),No data;
Золотой гвоздь,2005;
Золотой гусёнок,2010;
Золотой гусь,1960;
Золотой змей, Cеребряный ветер,No data;
Золотой ключик или Приключения Буратино (Художник Б. Малаховский),1936;
Золотой ключик, или приключения Буратино,1998;
Золотой ключик, или приключения Буратино,2007;
Золотой ключик, или приключения Буратино (илл. В. Григорьева и К. Поляковой),1956;
Золотой ключик, или приключения Буратино (илл. Владимирского Л.),1963;
Золотой ключик, или приключения Буратино. Иллюстрации Л. Владимирского. ,2007;
Золотой ключик, или приключения Буратино. Повесть-сказка,1993;
Золотой конь,No data;
Золотой осколок солнышка,No data;
Золотой топор,1960;
Золотой шар,1987;
Золотой шар,1987;
Золотой шар (Художник К. Сулима),1987;
Золоторогий олень,No data;
Золотые башмачки,1995;
Золотые шлемы Оллеберга,1990;
Золушка,1982;
Золушка,No data;
Золушка,No data;
Золушка,1963;
Золушка (др. пер.),No data;
Золушка (еще др. пер.),No data;
Золушка (киносценарий),No data;
Золушка. Сказка,1960;
Зоопарк Доктора Дулиттла,1992;
Зоренька (Сказки),1980;
Зубная фея летает на зубной щётке,2016;
И в субботу субастик вернулся,No data;
И не сказка, да и не быль…,No data;
И сиянье луны навевает мне сны,2018;
И снова Пачкуля!,2013;
И снова Пумукль,2005;
И снова Хотценплотц,2004;
И солнце снова в небе,1978;
Иб и Христиночка,No data;
Иван - крестьянский сын и чудо-юдо,No data;
Иван - мужицкий сын,No data;
Иван – коровий сын,No data;
Иван — коровий сын,2007;
Иван-царевич и серый волк,No data;
Иван-царевич и серый волк. Сказки,2017;
Иван, Кощеев сын,2013;
Иван, лесорубов сын,2016;
Иван, лесорубов сын (СИ),No data;
Иванушка-дурачок,No data;
Ивашкина помощь,1997;
Ивовый росток,No data;
Ивы зимой,1999;
Игрушковые души,No data;
Из дневника маленькой принцессы (СИ),No data;
Из жизни одной мышки,2013;
Из моря в море,No data;
Из рога всего много,No data;
Из рода Хульдры,1990;
Избранное,1958;
Изгнанник,2010;
Изгнанник,1998;
Изумительный мистер Лис,2013;
Изумрудное кольцо,1966;
Изумрудный дождь,1993;
Изумрудный дождь. Повести-сказки,1993;
Изюмка и Гном,2013;
Иисус и Джуфа,1990;
Иисус превращается в мышь,1990;
Иллюзия нормальности (СИ),2016;
Илья Муромец,1984;
Индийски приказки,1978;
Индийские народные сказки,1956;
Индийские сказки,1955;
Инеистый великан,2004;
Инспектор по сказкам,2002;
Иохим-Лис - детектив с дипломом,1991;
Иринкины сказки,1965;
Ирландские сказки,No data;
Искатели злоключений. Книга 1,No data;
Искатели злоключений. Книга 2,No data;
Искатели злоключений. Книга 3,No data;
Иссумбоси,No data;
Истинная правда,No data;
Истинная экономия,No data;
Истоки. Сборник сказок по народным куклам,2014;
Истории из Бедокурии: Сказки,1988;
Истории из предыстории. Сказки для взрослых,1990;
Истории из рюкзака,No data;
Истории нежного детства,2012;
Истории про енотиков Еню и Елю. Сказки, которые помогают детям и родителям,No data;
Истории Черной Земли,1975;
История амулета,1994;
История доктора Дулиттла,1992;
История истинного простофили по имени Грибуль,No data;
История о горбоносом принце и его маленькой собачке,No data;
История о последнем на свете драконе,No data;
История о четырех маленьких человечках, отправившихся вокруг света,No data;
История об одной кормилице,No data;
История одной матери,No data;
История принцессы розетты,1995;
История про доброго слона,2010;
История про тегумайские табу,2013;
История Туана Маккариля,1995;
Исчезнувший день,1997;
Итальянские сказки,1959;
Итальянские сказки / Fiabe Italiane,2014;
Йу с морских островов,1990;
К западу от октября,1988;
К чему приводит жадность,No data;
Кабампо в Стране Оз,2001;
Кабардинские народные сказки,1977;
Кабардинские народные сказки [с иллюстрациями],1977;
Кабинет фей,2015;
Каждому свое,No data;
Казахские народные сказки,1980;
Казка пра рыбака і рыбку,No data;
Казка пра цара Салтана, пра яго сына славутага асілка князя Гвідона Салтанавіча і пра цудоўную прыгажуню царэўну Лебедзь,No data;
Казка про Оха-чародія,No data;
Казки,2002;
Казки,2001;
Казки,2013;
Казки,1968;
Казки дядечка Римуса,2009;
Казки народів світу,1989;
Казки Сельви,2015;
Казкі,No data;
Кайтусь-чародей,1992;
Как А Сань раздобыл угощение к Новому году,No data;
Как аист учил лису летать,No data;
Как акула старика спасла,No data;
Как Бабы-Яги Новый год встречали,1999;
Как Бабы-Яги сказку спасали ,1998;
Как барин конём стал,No data;
Как бедняк избавился от злыдней,No data;
Как белый цвет цветом жизни в Корее стал,No data;
Как Бельды воевать перестали,1975;
Как бог, зима и смерть на ночлег просились (Эфиопия),1990;
Как Братец Волк попал в беду,2012;
Как Братец Кролик перехитрил Братца Лиса,No data;
Как Бука и Бяка… или Братик для Буки,2016;
Как был придуман алфавит,2013;
Как была составлена первая азбука,No data;
Как было написано первое письмо,1956;
Как Василь змея одолел,No data;
Как Василь змея одолел,1991;
Как Веприк, сын Тетери, маманю спасал,No data;
Как включали ночь,1969;
Как волк теленочку мамой был и другие любимые сказки,2016;
Как два мальчика встретили в Хедальском лесу троллей,No data;
Как Дед Мороз на свет появился,2011;
Как дед насрал в коляску,No data;
Как дед ходил в школу,No data;
Как Джек ходил счастья искать,No data;
Как дочка короля плакала по Луне,1992;
Как Ёжик и Медвежонок к Тучке ходили,2017;
Как жена мужа попом поставила,No data;
Как жена посылала мужа за бычьим молоком (Эфиопия),1990;
Как животные своего нерадивого хозяина проучили,No data;
Как Заяц был львом,No data;
Как заяц море переплыл,No data;
Как звери лису судили,No data;
Как звери льву служили (Эфиопия),1990;
Как звери ногами менялись,1988;
Как Знайка придумал воздушный шар,No data;
Как Иван чертей перехитрил,No data;
Как игла тигра погубила,No data;
Как Иринкина шуба без рукавов осталась,No data;
Как конь с быком взапуски бегали,No data;
Как конь Серафим одержал победу над самим собой,1985;
Как кот гулял, где ему вздумается,1993;
Как кот ходил с лисом сапоги покупать,No data;
Как краб играл с морем,1993;
Как ксендзы вылечились,No data;
Как кузнец Пааво подковал паровоз,1990;
Как Кузька домовят помирил,2003;
Как Кузька с Нафаней Дрёму победили,2001;
Как Кузька учил цыпленка летать,2005;
Как Кузька хотел взрослым стать,2003;
Как леопард получил свои пятна,1993;
Как леопард стал пятнистым,No data;
Как лечили Деда-Мороза,1963;
Как лечить удава,2000;
Как лис ежа перехитрил,2011;
Как лиса жука жарила,No data;
Как Лиса и Петух поссорились и помирились,2014;
Как лукавая вдова на базар ходила (Эфиопия),1990;
Как Лунный старец самого доброго зверя искал,No data;
Как лягушка зелёной стала,2015;
Как лягушка небывалой величины выпила всю воду в центральной Австралии и что случилось потом,No data;
Как мальчик нашёл друзей,1993;
Как Маша нянчила воронят,No data;
Как Маша помирилась с Катькой,No data;
Как Маша поссорилась с подушкой,2012;
Как медведь и бурундук дружить перестали,1975;
Как медведь оленеводом был,1975;
Как медведь трубку нашел. Сказка,1956;
Как медведя будили,No data;
Как Миккель и Бамсе вместе поле возделывали,No data;
Как Миккелю захотелось кониной полакомиться,No data;
Как Мишка-Плюх пошёл в гости и попал в безвыходное положение,1958;
Как молодая куропатка из сетей выпуталась (Эфиопия),1990;
Как мотылек топнул,1993;
Как муж дома хозяйничал,No data;
Как мужик гусей делил,No data;
Как мужик со спесивым паном пообедал,No data;
Как мужик царского генерала проучил,No data;
Как муравьишка домой спешил,2005;
Как Муравьишка по докторам разъезжал,2004;
Как на коже носорога появились складки,No data;
Как на свете появились летающие рыбки,No data;
Как на спине верблюда появился горб,No data;
Как надо любить маму,No data;
Как Незнайка катался на газированном автомобиле,No data;
Как Огонь Воду замуж взял,2005;
Как один плут и мужа и жену в дураках оставил (Эфиопия),1990;
Как ослик счастье искал,1999;
Как пастух перехитрил царевну,No data;
Как подружились Пузик и Тузик,No data;
Как подружились Пузик и Тузик,2007;
Как поймать разбойника,2001;
Как поп обманул Тараса однажды, а Тарас его дважды,No data;
Как поп работницу нанимал,1973;
Как поправили неправдата,1981;
Как появились броненосцы,No data;
Как появились мыши и с каких пор перестали убивать стариков,No data;
Как появились названия дней недели,No data;
Как появился утес Нимбува,No data;
Как проучили лисицу,No data;
Как птицы огонь добывали,No data;
Как Пузик и Тузик раскрыли заговор,2008;
Как ремесло правит жизнь человека,2009;
Как родилась песня,No data;
Как самовар запрягли,1987;
Как сарган и краб плавали наперегонки,No data;
Как семья помогла человеку устроить свою жизнь,2009;
Как Сережа на войну ходил,1985;
Как Сеул стал столицей,No data;
Как сиромахът дал да му пазят парите,1981;
Как слониха упала с неба,2011;
Как собака и волк на свадьбе у людей побывали,No data;
Как солдат гречиху косил,1959;
Как сороконожку за лекарем посылали,No data;
Как состязались два волшебника,No data;
Как старец с горы Юньти помог людям,No data;
Как старик еды себе добыл,No data;
Как стать героем,2015;
Как стать настоящим львом,2010;
Как стать смелым,2018;
Как три молодца счастье искали,No data;
Как тролли на свой лад Рождество справляли,2004;
Как у австралийцев появился бумеранг,No data;
Как у кенгуру появилась на животе сумка,No data;
Как Хо Дон на княжеской дочке женился,No data;
Как Хома звезды спасал,1995;
Как хороша!,No data;
Как цыпленок голос искал,1995;
Как человек одолел волка,No data;
Как черт едва не оженил сорок монахов,No data;
Как черти старика вылечили,No data;
Как Эро ослов считал,No data;
Какие бывают ошибки,1987;
Какое счастье,No data;
Калевала,1967;
Калитка счастья, или Спасайся кто может,2012;
Калиф-аист,2007;
Калиф-аист. Кот в сапогах,2014;
Калоша Волшебника, или Занимательное пособие по правилам поведения,2011;
Калоши счастья (пер. Ганзен, илл. Педерсен),No data;
Каменное сердце,2012;
Каменное сердце,No data;
Каменный Мигель,No data;
Канёк-гарбунок,No data;
Каникулы в стране сказок,1992;
Каникулы Уморушки,2005;
Канины истории,2017;
Капелька лета,2015;
Капитан Коко и Зеленое Стеклышко. Повесть-сказка,1968;
Капитан Крокус (все иллюстрации),1967;
Капитан Несалага из страны Оз,2001;
Капля воды,No data;
Капризка,1979;
Капризка – вождь ничевоков,1970;
Капризная кошка,2000;
Каравай,No data;
Караван,No data;
Караван чудес (Узбенские народные сказки),1984;
Карамельное дерево,2016;
Карандаш и Самоделкин в Египте,No data;
Карандаш и Самоделкин в стране людоедов,No data;
Карандаш и Самоделкин в стране пирамид [Карандаш и Самоделкин в стране фараонов],2004;
Карандаш и Самоделкин на северном полюсе,No data;
Карбонель,1995;
Карбонель,1995;
Карельские сказки,1983;
Кариус и Бактериус,1993;
Карлик Hoc,No data;
Карлик Нос,2008;
Карлік Нос,No data;
Карлссон, который живет на крыше (Пер. Л. Брауде и Н. Белякова),No data;
Кароліна і дорослі,1983;
Картонное сердце,1981;
Картонное сердце (с иллюстрациями В. Пивоварова),1981;
Каспер и пять умных кошек,2010;
Катя в Игрушечном городе,1973;
Катя и чудеса,1963;
Кацёл з каменьчыкамі,No data;
Качал-батыр,1970;
Каша из топора,2012;
Каша из топора,2012;
Каша из топора,No data;
Келе,1964;
Кенни и дракон,2011;
Кикимора и другие (Сказки-притчи),2008;
Кикиморские сказки,2006;
Киндерландия. Башня искристого снега,No data;
Киндерландия. Первое путешествие,No data;
Кип, заколдованный кот,No data;
Кирило Кожумяка,1990;
Кислотный дождь в Простоквашино,No data;
Кит плывет на север,2015;
Китайские народные сказки,1987;
Киты Ивановой ночи,No data;
Киянка Красуня Подолянка,1998;
Клинок Уреньги,1968;
Ключ разумения,No data;
Книга джунглей,1996;
Книга Джунглей (сборник),No data;
Книга зверей,1993;
Книга потерянных вещей,2011;
Книга сказок В. Сутеева,2016;
Книга Стихов, г.Омск 2012,No data;
Книга тысячи и одной ночи. Том 2. Ночи 39-145,1959;
Книга тысячи и одной ночи. Том 4. Ночи 270-434,1959;
Книга тысячи и одной ночи. Том 5. Ночи 434-606.,1959;
Книга тысячи и одной ночи. Том 7. Ночи 756-894.,1959;
Книги про девочек и их секреты (сборник),2017;
Книжные приключения,2007;
Княжна Анастасия,No data;
Князь тёмного леса и княжна-златовласка,No data;
Ковалі щастя, або новорічний детектив,No data;
Коврик, или Сказка о том, как важно быть нужным,2009;
Когда земля становится золотом,No data;
Коза,No data;
Коза-дереза,No data;
Коза-дереза (др. вар.),No data;
Козак Мамарига,1974;
Козел и баран,No data;
Козлятки и волк,No data;
Козлятки и волк,No data;
Кокорикок,1983;
Кола-Рыба,No data;
Колдовской сапфир,1994;
Колдунья,No data;
Колдунья и принцесса,No data;
Колесо Перепёлкина,2005;
Коли ще звірі говорили,No data;
Колобок,No data;
Колобок идет по следу. Книга 2,1992;
Колобок идет по следу. Книга первая,1992;
Колобок идет по следу. Сказка,2000;
Колокол,No data;
Колокол Джозефа,1998;
Колокол из дворца Дракона,No data;
Колокола улетают в Рим,No data;
Колокольный омут,No data;
Колокольчик Простотак,1977;
Колокольчик Простотак,1977;
Колокольчиковый колодец,2016;
Колосок,No data;
Колосок,1954;
Колпак «чуткие уши»,No data;
Кольцо Белого Волка,2010;
Кольцо заветное,1989;
Командир Штепсель,2018;
Комар и конь,No data;
Комар оводу не товарищ,No data;
Комеto en Muminvalo,No data;
Комета прилетает,2003;
Коми народные сказки,1975;
Кондитерские истории,2014;
Конец Желтого Дива,1976;
Конец оловянного генерала,1991;
Конец!,2007;
Конкурс красоты,No data;
Конрад, или ребёнок из консервной банки,1988;
Конь и его мальчик (с иллюстрациями),1991;
Конь рыцаря Рабогани,No data;
Корабль-призрак,No data;
Коралайн (пер. Лагиф и Sibilla),No data;
КОРЕ САРЫГ НА БУЛАНОМ КОНЕ,1974;
Корейские сказки,No data;
Корина — ленивая чародейка,2000;
Корина и волшебный единорог,2000;
Корина и людоед,2000;
Кормилец,1962;
Корнюшон и Рылейка в подземном мире,2009;
Корнюшон и Рылейка. Под парусами,2009;
Королева виноградной долины,2011;
Королева Зубная Щетка,2000;
Королева Зубная Щетка,1954;
Королева Квакуша,1991;
Королева Лебедь. Литовские народные сказки,1987;
Королева\xa0роз,No data;
Королевичи - смоляные руки,1985;
Королевская книга Страны Оз,2001;
Королевская невеста. Сказка, основанная на действительном событии,1972;
Королевские зайцы,1993;
Королевские зайцы,No data;
Королевские Кролики Лондона,2019;
Королевство Восемью Восемь,No data;
Королевство кривых зеркал,2005;
Королевство кривых зеркал (с иллюстрациями),1993;
Королевство кривых зеркал 1951г.(худ. В. Дубинский),1951;
Королевство кривых зеркал. Повести-сказки,1990;
Королевство кривых зеркал. Повесть-сказка,1956;
Королевство кривых зеркал. Трое на острове,1990;
Королевство Семи озёр,2010;
Королевство цветов,2005;
Королевство черных воронов (сборник),2015;
Король воров,2004;
Король жил в подвале,No data;
Король жил в подвале и другие сказочные истории,2014;
Король и воришки,1992;
Король Людушка ,2001;
Король Людушка (иллюстр. М. Мисуно),2001;
Король Матіуш Перший,2010;
Король с горы Экеберг,1990;
Король с лошадиными ушами,No data;
Король с раскрашенной картинки,No data;
Король Уго Второй, победитель драконов,No data;
Король-лягушонок или Железный Генрих английский и русский параллельные тексты,No data;
Король-Рысь,2014;
Король, который вернулся,No data;
Корочка,No data;
Косарю Косарево…,No data;
Космическая сказка.,No data;
Кот в сапогах,No data;
Кот в сапогах (др. пер.),No data;
Кот в Сапогах и Людоед,1997;
Кот в сапогах ищет клад,1998;
Кот и лиса,1996;
Кот и лиса,2012;
Кот и мышь,No data;
Кот и тигр,No data;
Кот из булочной,1994;
Кот, который гулял где хотел,No data;
Кот, который умел говорить.,No data;
Кот, который хотел научиться летать,No data;
Кот, Петух и Лиса,No data;
Котам, с ключом в зубах, не доверяйте,No data;
Котенок и стеклышко,No data;
Котёнок по имени Гав,2004;
Котенок, который забыл, как надо просить есть,1996;
Котигрошко,1985;
Котик - золотой лобик,No data;
Котир, или Война с дикой кошкой,1997;
Коты, призраки и одна бабушка (сборник),2015;
Кочеток и курочка,No data;
Кочеток и курочка,2012;
Кошачий король,No data;
Кошелечек,No data;
Кошка и ветер,No data;
Кошка-охотница,No data;
Кошка, гулявшая сама по себе,1956;
Кошки,No data;
Кошкин мир (сборник),2013;
Кошкин мир (сборник),2013;
Крабат: Легенды старой мельницы,1993;
Краденым сыт не будешь,No data;
Кража в караван-сарае,No data;
Країна дурнів: Казки про дурнів. Небилиці,2001;
Країна Мумі-тролів. Книга друга,2005;
Країна Мумі-тролів. Книга перша,2004;
Країна Мумі-тролів. Книга третя,2005;
Красавица и чудовище,No data;
Красавица и чудовище. Золушка. Спящая красавица. Рапунцель. Волшебная лампа Аладдина / The Beauty and the Beast. Cinderella. The Sleeping Beauty. Rapunzel. The Story of Aladdin and the Wonderful Lamp,2014;
Красавицата от далечната страна Нигозет,1981;
Красивая невеста,No data;
Красная ворона,No data;
Красная звездочка — храброе сердце,1962;
Красная книга сказок кота Мурлыки,1992;
Красная лилия,No data;
Красная Шапочка,1986;
Красная Шапочка (др. пер.),No data;
Красная Шапочка на Манхэттене,2009;
Красные башмаки,No data;
Красные волки,No data;
Красный молот,1991;
Красный молоток,1991;
Красотеющая красота,No data;
Красотка пиявка,2012;
Кремешки,1964;
Крепостной лекарь,No data;
Крестьянин и молодые сеньоры,No data;
Крестьянин и три советника короля,No data;
Крестьянин и Тэнгу,No data;
Крестьянин и Ходжа,No data;
Крестьянин, граф и колокол,No data;
Криволапыч,No data;
Кривуля,2013;
Кровавые слезы богатыря,No data;
Крокодил Гена и его друзья. Повесть,1966;
Крокозябры,No data;
Кролик Питер и его друзья,2010;
Кролики и удавы,1992;
Крольчонок Люси, или Волшебная встреча,2015;
Крольчонок Миа, или Ключи зимы,2018;
Крот в городе,1987;
Крот и зеленая звезда,1994;
Крот на седьмом небе,1994;
Крот Филипп и мышка По,2015;
Крошка енот,1989;
Крошка Енот и тот, кто сидит в пруду,1991;
Крошка Нильс Карлсон,1989;
Крошка фея и другие британские сказки,2017;
Кружевные сказки,1983;
Кружево,1983;
Крылатые кошки,2014;
Крылатые кошки возвращаются,2015;
Крылья мужества,1991;
Кто главный в огороде?,2008;
Кто живёт на чердаке? Сказки про домовых,2016;
Кто завивает облака?,1985;
Кто зимы не видал,1965;
Кто мелет муку,No data;
Кто нас будит,1958;
Кто не работает, тот не ест,No data;
Кто поставил шрам Гарри Поттеру?,No data;
Кто сильнее,No data;
Кто сильней,1936;
Кто сказал «мяу»?,1987;
Кто сказал «Мяу»? (рис. Сутеева, изд.1),No data;
Кто сказал «мяу»? (рис. Сутеева, изд.2),No data;
Кто хитрее,No data;
Кто чем поет?,1983;
КУБАНСКИЕ СКАЗЫ,1961;
Кубула и Куба Кубикула,1984;
Кубула и Куба Кубикула. Повесть-сказка,1965;
Кувшинный человечек,No data;
Куда возвращаются сказки,No data;
Куда скачет петушиная лошадь,No data;
Кузька в лесу,2007;
Кузька в новом доме,2007;
Кузьма и лис,No data;
Кукла,No data;
Кукольная комедия,1997;
Кукольный домик,2014;
Кукольный кораблик,2015;
Кукушкино богатство,1975;
Курдские народные сказки,1972;
Курдские сказки,No data;
Куриное войско,No data;
Куриный художник,No data;
Курочка ряба,No data;
Курочка Ряба (СИ),No data;
Курочка-рябка,No data;
Кусочек зимы,2011;
Кьодино в цирке,1968;
Кэндзо-победитель,No data;
Лабиринты Волшебного мира. Том 1. Возвращение Арахны,2015;
Лабиринты Волшебного мира. Том 3. Лох-несская красавица,2015;
Лагодны цмок. Ангельскiя лiтаратурныя казкi,No data;
Лак и Пак,No data;
Лапту и Джапту,No data;
Ласточки и тыква-горлянка,No data;
Латышские народные сказки,1957;
Латышские народные сказки. Избранное.,1969;
Лебеди,1995;
Лев, колдунья и платяной шкаф,1978;
Лев, колдунья и платяной шкаф (с иллюстрациями),1991;
Левша (сборник),2008;
Легат Пелагий,No data;
Легенда за Урашима,1974;
Легенда о бобре,No data;
Легенда о завещании мавра,1963;
Легенда о колоколе Эмиллэ,No data;
Легенда о Летучем голландце,1995;
Легенда о Льюке,2005;
Легенда о Тан Гуне,No data;
Легенды и сказы лесной стороны,1981;
Легенды ночных  стражей: Похищение,2010;
Легенды ночных  стражей: Путешествие,2010;
Легенды ночных  стражей: Спасение,2010;
Легенды ночных стражей 2: Вторжение,2010;
Легенды ночных стражей 2: Осада.,2010;
Легенды ночных стражей 2: Сокрушение.,2010;
Легенды ночных стражей 4: Быть королем,2010;
Легенды ночных стражей 4: Воспитание принца,2010;
Легенды ночных стражей 5: Обман.,2011;
Легенды ночных стражей 5: Река ветра,2011;
Леди Дейзи,2011;
Ледяные слёзы Луны,2019;
Лейла, Кайла, Кейла и Келайла [СИ],2018;
Лён,No data;
Лена Пустякова в странном городе,No data;
Ленивая красавица и ее тетушки,No data;
Ленивый Вареник,2012;
Ленивый вареник,2012;
Ленивый мастер,No data;
Лепешки для демона,No data;
Лес секретов,2003;
Лесная сказка,1962;
Лесная сказка ,No data;
Лесная сказка,No data;
Лесная фея, или Новые приключения кикиморы Светки Пипеткиной,2015;
Лесной холм,2008;
Лесные сказки,2015;
Лесные сказки. Небо на двоих,2007;
Лесорубы и фея,No data;
Летающая кошка. Сказка для детей и взрослых,No data;
Летающая тетушка,2007;
ЛЕТАЮЩЕЕ СЧАСТЬЕ,No data;
Летающие охотники,No data;
Летающий ботинок,No data;
Летающий на стрекозе,1980;
Летело окно, распустился тюльпан,No data;
Летняя сказка,No data;
Лето разноцветно-косолапое,2013;
Летучая мышка Батти,No data;
Летучий корабль,1989;
Летучий корабль (сборник),2017;
Летучий корабль. Сказки,2017;
ЛЕТЮЧЕ ДЕРЕВО,1985;
Летящие к северу. Путешествие вверх,1973;
Летящие сказки,1978;
Лечитесь у доктора Зирр-Зурра!,1985;
Ливергиния,2015;
Лиза в лесу,No data;
Лимонная дружина,No data;
Лингвистические сказочки,No data;
Линь большой и Линь маленький,1973;
Лис,2003;
Лиса и волк,1973;
Лиса и волк,2012;
Лиса и гуси,No data;
Лиса и гуси,No data;
Лиса и дрозд,2012;
Лиса и журавль,2012;
Лиса и журавль,No data;
Лиса и заяц,2012;
Лиса и козёл,2012;
Лиса и козел,No data;
Лиса и кувшин,2012;
Лиса и кувшин,No data;
Лиса и лапоть,No data;
Лиса и медведь,1988;
Лиса и медведь,No data;
Лиса и пеликан,No data;
Лиса и тетерев,2012;
Лиса и тетерев,No data;
Лиса и тетерев,1990;
Лиса-брадобрей с горного перевала,No data;
Лиса-нянька,No data;
Лиса, цветы и красота,No data;
Лисенок Вук,1975;
Лисицын суд,No data;
Лисичка со скалочкой,2012;
Лисичка Тыковка, или Лунный камень,2016;
Лисичка-сестричка і Вовк-панібрат,1990;
Лист кисти Ниггля,2000;
Лист работы Мелкина,1991;
Лист работы Ниггля,2004;
Лисьи сани,No data;
Лисья смекалка,1965;
Личный Мир,No data;
Ліпачка,No data;
Ловец,No data;
Ловушка для звёзд,2008;
Ловушка для Кощея,2000;
Лодка с белым оленем, лодка с черным оленем,No data;
Ложкаревка-Интернейшнл и\xa0ее обитатели,No data;
Лопарские злыдни,No data;
Лопоухий Илюк,1986;
Лопоухий Илюк. Повесть-сказка,1986;
Лоскутушка из Страны Оз,2005;
Лось и бычок,No data;
Лотса Тугой Кошель,2005;
Лохматая незнакомка,No data;
Лошади летают полторы минуты,2008;
Лошият пор,1974;
Лука и огонь жизни,2013;
Лука і вогонь життя,2012;
Лунатика,No data;
Лунная музыка,2012;
Лунный витязь Крэлл,No data;
Лунный человек,No data;
Лунный человек,No data;
Лунный человек,No data;
Лучшие английские сказки / Best english fairy tales,2016;
Лучшие сказки мира,No data;
Лучшие сказки русских писателей,2015;
Лъв и заек,1981;
Любимые русские сказки: Волк и семеро маленьких козлят. Курочка Ряба. Три медведя,2015;
Любимые сказки малышей,2018;
Любовь юноши Пэкуна и девушки Чжэху,No data;
Люди и разбойники из Кардамона,1987;
Люди и разбойники из Кардамона (с иллюстрациями),1987;
Люди на деревьях,2004;
Людо и его звездный конь,No data;
Лягушачий замок,No data;
Лягушка из Киото и лягушка из Осака,No data;
Лягушка-путешественница. Сказка,1972;
Лягушка-Царевна,No data;
Лягушка. Летняя сказка,2012;
Лягушки, захотевшие иметь правителя,No data;
Магическая игра,2007;
Магия Наяд,No data;
Магнус-Супермыш,2010;
Майской ночью,2007;
Майянагари,No data;
Максим в стране приключений,No data;
Максим в стране приключений (журнальный вариант),1961;
Максим в стране приключений (Художник Р.Н. Бардина),1963;
Малахитовая шкатулка,2003;
Малахитовая шкатулка (сборник),2003;
Малахитовая шкатулка.Уральские сказы,2018;
Малёк,No data;
Маленькi прынц,1989;
Маленькая Баба Яга,2003;
Маленькая Баба-Яга (с иллюстрациями),1973;
Маленькая Ведьма ,2012;
Маленькая ведьма и её волшебная книжка,No data;
Маленькая вила,No data;
Маленькая принцесса,2008;
Маленькая принцесса,2002;
Маленькая фея,2016;
Маленькая фея и Загадка Песочных Часов,2010;
Маленькая Эльга,1988;
Маленькие волшебники (СИ),No data;
Маленькие сказки,1964;
Маленькие странники, или Почти сказочная история,No data;
Маленькие тролли и большое наводнение,2002;
Маленькие тролли или большое наводнение,2002;
Маленькие тролли или большое наводнение (пер. Л.Брауде),1999;
Маленькие человечки,No data;
Маленькие человечки,2017;
Маленький Асмодей,2011;
